id,respondido_en,2_edad,3_sexo,4_alcaldia_de_residencia,5_colonia_de_residencia,6_cual_es_tu_medio_de_transporte_mas_comun,7_estas_de_acuerdo_en_que_se_realice_la_ampliacion_de_la_linea_3_del_metrobus,8_si_respondiste_si_que_recomendaciones_harias_para_minimizar_las_afectaciones,9_si_respondiste_parcialmente_cuales_son_las_consideraciones_que_deberian_tomarse_en_cuenta_para_que,10_si_respondiste_no_queremos_conocer_tus_argumentos,11_te_beneficia_la_ampliacion_de_la_linea_3_del_metrobus
1205,2019-11-08T15:37:10+00:00,44.0,M,Benito Juárez,Narvarte oriente,Transporte público,Sí,"Un MetroBus de plataforma baja y velocidad baja como en el centro, que no requiera estaciones de pasajeros y solo paradas con infraestructura mínima y así quede espacio para una ciclovía o que sea carril compartido Bus-Bici.
Pero si no pueden, entonces solo ampliación.",,,Sí
1206,2019-11-08T15:31:23+00:00,30.0,F,Benito Juárez,Del Valle,"A pie, Transporte público, Taxi",Sí,"En cuanto a las afectaciones que pudieran ocasionar las obras, sugiero que procuren trabajar en un horario que no se afecte a los vecinos.",,,Sí
1207,2019-11-08T15:30:38+00:00,32.0,F,Benito Juárez,Del Valle Norte,"A pie, Bicicleta, Transporte público",Sí,"Otro tipo de combustible en los camiones. Son diésel, mejor gas natural o eléctricos. 
Trabajar en la noche.",,,Sí
1208,2019-11-08T15:01:09+00:00,33.0,F,Benito Juárez,San Pedro de los pinos,Transporte público,Sí,,,,Sí
1209,2019-11-08T14:57:13+00:00,61.0,M,Benito Juárez,Del Valle Centro,"Transporte público, Vehículo particular",Sí,Avisar con tiempo las desviaciones,,,Sí
1210,2019-11-08T16:27:15+00:00,59.0,M,Benito Juárez,Portales Oriente,"Bicicleta, Transporte público",Sí,Desviar el tránsito a otras avenidas,,,Sí
1211,2019-11-08T16:16:35+00:00,47.0,F,Benito Juárez,Narvarte,Transporte público,Sí,,,,Sí
1212,2019-11-08T14:12:45+00:00,36.0,M,Benito Juárez,Narvarte poniente,A pie,Sí,"Que sea accesible para personas con discapacidad, no solo cada estación sino las banquetas y cruces.

Cruces peatonales seguros, por ejemplo en el cruce de Av Cuauhtémoc y Av. Universidad.",,,Sí
1213,2019-11-08T15:21:05+00:00,41.0,F,Benito Juárez,Mixcoac,"A pie, Transporte público",Sí,,,,Sí
1214,2019-11-08T11:45:10+00:00,37.0,F,Benito Juárez,De valle,Transporte público,Sí,,,,Sí
1215,2019-11-08T10:47:07+00:00,32.0,M,Benito Juárez,Letran Valle,Transporte público,Sí,¿Cuáles afectaciones? Van a quitar dos carriles efectivos que ya son formalmente exclusivos para transporte público. ¡Mejor quiten también los coches parados ilegalmente en la banqueta!,,,Sí
1216,2019-11-08T05:21:24+00:00,35.0,F,Benito Juárez,Portales,"A pie, Bicicleta",Sí,"Prohibir tajantemente que los vecinos y locatarios utilicen las banquetas a conveniencia; restringir límite de velocidad y establecer cruces seguros a nivel.

Limpiar de chatarra el perímetro de  las oficinas de la delegación.",,,Sí
1217,2019-11-08T05:03:07+00:00,51.0,F,Benito Juárez,Portales,Transporte público,No,,,La reducción de carriles perjudicaría más el tránsito de vehículos,No
1218,2019-11-08T05:02:36+00:00,32.0,M,Benito Juárez,PortLes,Transporte público,No,,,"El metrobus solo genera más tráfico incluso ya que esa avenida ya tenía carriles confinados a los lados, preferiría trolebús dónde las estaciones son más básicas , versátiles sin modificar tanto las avenidas, saludos",No
1219,2019-11-08T03:55:55+00:00,31.0,M,Benito Juárez,Narvarte poniente,Bicicleta,Sí,"1) Que se realicen operativos en donde retiren a los vehículos particulares y de carga que realizan manibras de carga y descarga o de ascenso y descenso sobre av. Cuauhtémoc, porque durante la obra ellos serán los causantes de una reducción real de la capacidad vial sobre la avenida. 
2) Que se realicen socializaciónes con los vecinos y en redes sociales sobre cuáles serán los desvíos, movimientos permitidos y prohibidos o similares, una vez que se termine la obra y comience a funcionar el MB.",,,Sí
1220,2019-11-08T03:46:18+00:00,45.0,M,Benito Juárez,Narvarte poniente,Transporte público,No,,,"Es absurdo que existan dos transportes masivos urbanos exactamente en la misma ruta. Metro y metrobus.  Si sus estudios indican que se requiere utilizar otra vialidad p.e. Vertiz. 
Adicional a ello si se usan carriles centrales se usan 3 carriles vs 2 si metrobus corriera en los extremos. Finalmente adicionar una ciclovía es absurdo. El tráfico de cuauhtemoc se libera después de cola terminando el metrobus.",No
1221,2019-11-08T03:41:54+00:00,24.0,M,Benito Juárez,Santa Cruz Atoyac,Bicicleta,No,,,"Van a quitar todos los carriles qué hay en av Cuauhtémoc, dejando muy pocos libres para los carros y para los ciclistas, si de por si no respetan en carril ya existente de bicis, ya existen rutas de camiones que llegan a ese punto(hospital de xoco) así que no es necesario.",No
1222,2019-11-08T06:03:05+00:00,27.0,M,Benito Juárez,General Pedro María Anaya,"Bicicleta, Transporte público",Sí,"Realizar estudios de impacto vial sobre las intersecciones principales, y adecuar los tiempos semaforicos para que haya un equilibrio entre los diferentes ramales.(hacer consulta pública de los resultados)

eliminar estacionamiento en vía de establecimientos sobre cuauhtémoc desde Zapata hasta Eje 8; los dos carriles de circulación vehicular deben de ser en sentido norte-sur. no eliminar todos los cruces no semaforizados, principalmente puente de Xoco con Palomar ya que es la principal salida hacia el poniente de la colonia general Anaya.

Verificar los sentidos de circulación de vialidades aledañas al trazo para evitar giros izquierdos indirectos muy largos.

Hacer consulta pública presencial del diagnóstico (incluyendo resultados técnicos de modelación) y proyecto ejecutivo.",,,Sí
1223,2019-11-08T05:39:50+00:00,56.0,M,Benito Juárez,Narvarte,Vehículo particular,Sí,Que los trabajos se realizarán solo en las noches y que se acortarán los tiempos de construcción .,,,Sí
1224,2019-11-08T05:39:16+00:00,43.0,M,Benito Juárez,Xoco,"Transporte público, Vehículo particular",No,,,"Al reducir la vialidad para los carriles confinados al metrobus, existirá acumulación de emisiones contaminantes a la atmósfera por las largas filas de los carriles restante, eso ya lo estamos viendo en la actual línea 3, asimismo habrá mayor emisiones de ruido por el tráfico de los vehiculos.

Creo que lo correcto es habilitar los carriles para de nuevo pasé el trolebús y afectaría mucho menos el entorno, ya que estarán renovando únicamente al cableado, evitando altos volúmenes de residuos solidos de la construcción, levantamiento de carpeta asfáltica, colocación de concreto, y sobre todo el gran gasto por la empresa que hará las obras. Reitero qué si es austeridad republicana como lo promulgan, la habilitación de trolebús es es la mejor opción.",No
1225,2019-11-08T03:33:01+00:00,31.0,M,Benito Juárez,Portales Sur,Transporte público,Sí,Que la obra dure el menor tiempo posible,,,Sí
1226,2019-11-08T03:21:25+00:00,35.0,M,Benito Juárez,Xoco,A pie,Sí,No quitar los árboles de las banquetas en el trayecto,,,Sí
1227,2019-11-08T02:52:58+00:00,54.0,F,Benito Juárez,Postal,Vehículo particular,No,,,"Sugiero en ese tramo un trolebús. Esa zona de Cuauhtémoc con Eje 8 tiene permanentemente congestionamiento, han construido demás con City Towers, Mytika, etcétera.",No
1228,2019-11-08T02:40:19+00:00,30.0,M,Benito Juárez,Narvarte Poniente,Transporte público,Sí,Ampliar las banquetas e incluir en el proyecto una ciclovía. Esto se haría por supuesto reduciendo aún más los carriles. Tmb se debería establecer una medida de mitigación para que la obra del metrobús implique hacer rampas para discapacitados acá bien perronas a lo largo de la ruta.,,,Sí
1229,2019-11-08T02:39:49+00:00,24.0,M,Benito Juárez,Atenor Salas,Transporte público,Sí,No tengo recomendaciones.,Ayudará a la movilidad en la zona. Además es benéfico para el medio ambiente.,Veo el proyecto muy viable. Nos beneficiará.,Sí
1230,2019-11-08T09:37:10+00:00,48.0,F,Benito Juárez,Del Valle,A pie,Sí,Que ya no permitan autos estacionados en las orillas del eje vial.,,,Sí
1231,2019-11-08T04:06:03+00:00,27.0,F,Benito Juárez,Americas Unidas,Transporte público,Sí,Marcar claramentr los cruces peatonales con semáforos y evitar cerrar muchas calles pequeñas que crucen cuauhtemoc,,,Sí
1232,2019-11-08T04:00:36+00:00,35.0,F,Benito Juárez,Narvarte poniente,Transporte público,Sí,Que ya no haya un carril confinado y que no se interfieran las obras del MB con desarrollos inmobiliarios en la misma vialidad,,,Sí
1233,2019-11-07T23:57:02+00:00,53.0,M,Benito Juárez,General Pedro María Anaya,"Transporte público, Vehículo particular",No,,,"NO ES NECESARIO AUMENTAR EL TRANSPORTE EN ESTA ÁREA, SE CUENTA YA CON CUATRO ESTACIONES DE METRO CERCANAS, SE PEDERIA LA MOVILIDAD EN UN EJE MUY IMPORTANTE, SERIA MEJOR MEJORAR LOS SERVICIOS YA EXISTENTES O EL SERVICIO DE TROLEBUS QUE ES ECOLÓGICO Y NO LE RESTARIA CARRILES AL EJE.",No
1234,2019-11-07T23:54:27+00:00,23.0,M,Benito Juárez,Narvarte Oriente,Transporte público,Sí,"Hacerla por fases, no toda de jalón",,,Sí
1235,2019-11-08T03:09:55+00:00,27.0,M,Benito Juárez,Josefa Ortiz de Domínguez,Transporte público,Sí,"Ser más tolerante, ya que la molestia es temporal, y el beneficio es para siempre.",Si,,Sí
1236,2019-11-08T03:02:24+00:00,22.0,F,Benito Juárez,Insurgnetes San Borja,Bicicleta,Sí,Avisar a los vecinos (afectados primarios) para proponerles alternativas de ruta y zonas preferenciales,,,Sí
1237,2019-11-08T03:01:05+00:00,38.0,M,Benito Juárez,Tlacoquemécatl Del Valle,Vehículo particular,Sí,"Sincronización adecuada de los semáforos.
Carriles de extrema derecha e izquierda para bicicletas de manera confinada",,,Sí
1238,2019-11-08T02:57:52+00:00,36.0,M,Benito Juárez,Postal,Transporte público,Sí,"Que el carril del lado oriente quede en contraflujo, tal como en Cuahutemoc y no como el Xola que va en el mismo sentido del eje, causando confusión y accidentes.",,,Sí
1239,2019-11-07T23:49:40+00:00,19.0,F,Benito Juárez,Postal,Transporte público,Sí,"1. El periodo destinado para la ampliación de dicha línea sea corto y no se exceda el tiempo de construcción como sucedió con la ampliación de línea 5. 
2. Cuando finalice, la flota de autobuses aumente para tener un servicio eficaz y las personas que usan auto, puedan probar MB y ver qué fue un proyecto que dio resultados positivos.",,,Sí
1240,2019-11-07T23:42:40+00:00,46.0,F,Benito Juárez,San Simón Ticumac,Transporte público,Sí,"Contar con un proyecto de obra claro en cuanto a tiempos, materiales y procedimientos que tomen en cuenta a los diferentes sectores afectados y que busque reducir sus respectivas afectaciones.",,,Sí
1241,2019-11-07T23:35:17+00:00,55.0,M,Benito Juárez,Santa Cruz Atoyac,"A pie, Transporte público, Taxi, Vehículo particular",No,,,"1.- Actualmente Av. Cuauhtémoc en ciertos horarios se congestiona, lo que me hace pensar que al reducir carriles esto va a empeorar.
2.- Revise la información que aparece en el metrobus y no me hace sentido el porque en el tramite ante la secretaria del medio ambiente para el impacto ambiental, en todos los apartados indican que no aplica. Considero que si habrá un impacto ambiental al reducir el numero de carriles, los tiempos de recorrido para los vehículos será mayor y esto repercute en la contaminación.
3.- Los vecinos de las colonias afectadas utilizamos mucho los cruces entre calles que comunican en Av. Cuauhtémoc. Ejemplo para tomar Av. universidad cortamos por puente de Xoco, para llegar a Prolongación Uxmal utilizamos la calle de Santísima. Con el metrobus no se va poder hacer esto y nos implicara ir hasta Rio Churubusco y Eje 8 sur respectivamente. Adicionalmente muchos autos dan vuelta en eje 8 sur, ¿ahora que maniobras tendrán que hacer para incorporarse a este eje. Ojo esto también implica mayor recorrido y mas contaminación.
4.- En esta zona hay condominios muy grandes como los city towers que les autorizaron la construcción porque tienen una via de 6 carriles, al reducir el numero de carriles se va a incrementar el problema de circulación para los vehículos.
5.- Considero que dentro de los estudios para ver la factibilidad del metrobus, falto aforos vehiculares, caracterización de la movilidad y no solamente de los que usan transporte publico, sino también de los automovilistas, porque de los contrario resuelven un problema y empeoran otro. Estimación de escenarios futuros, porque cuando ya este funcionando Mitika, considero que el aforo vehicular de la zona se va a incrementar. Faltan estudios de impacto vial.
6.- También traerá el ambulantaje y con ello el incremento de la delincuencia.
7.- La ultima terminal del metrobus la proponen en Hospital Xoco, ¿Qué va aparar con todas aquellas personas que deseen conectarse con otros trasportes?, considero que esto dará pie a que se establezcan bases de peseros con todo lo que implica.
8.- El retorno del metrobus propuesto por calles de la colonia General Pedro María Anaya, no la consideramos conveniente, por el trafico y los socavones que se han presentado en los últimos años.
9.- Si quieren movilidad por este eje, yo propongo el trolebús.",No
1242,2019-11-08T01:27:45+00:00,40.0,F,Benito Juárez,Xoco,"A pie, Vehículo particular",No,,,Existe el transporte público en la zona ¿porque no gastar en zonas donde no hay?,No
1243,2019-11-08T01:26:49+00:00,31.0,F,Benito Juárez,Del Valle Norte,Bicicleta,Sí,"Agilizar los tiempos de obra para que concluyan lo antes posible. 
Considerar cruces seguros para personas que caminan.",,,Sí
1244,2019-11-08T01:12:57+00:00,46.0,F,Benito Juárez,Narvarte Poniente,"Transporte público, Vehículo particular",No,,,"Todas las avenidas por las que circula el Metribus ;Insurgentes, Xola, Montevideo, Reforma y Cuauhtémoc presentan grandes problemas de tráfico debido a la reducción de carriles para el paso del Metrobus, lo cual ocasiona severos problemas en la zona. 
Además de que ya sobre Cuauhtémoc corre ya la línea 3 del Metro la cual mueve mucha gente, además están ya las líneas 1, 2 y 3 del Metrobus.
Extender la línea 3 ocasionaría más problemas de tráfico, ambulantaje e inseguridad que ya vivimos en la  zona al estar rodeados de todas estas estaciones, el tráfico sobre Cuauhtémoc es ya de por sí un grave problema y si se reducen los carriles las calles aledañas se verían severamente afectadas ya que los automovilistas buscan vías alternas.
Cuauhtémoc es una vía que ayuda a liberar el tráfico hacia el Sur, reducirla sería un grave error.",No
1245,2019-11-08T01:02:20+00:00,41.0,M,Benito Juárez,Independencia,Vehículo particular,No,,,"Se va a generar más tráfico, no sólo en la avenida, sino en la franja que corre al largo del eje,  esto provoca más contaminación complicando la ya complicada zona.  Analicen como esta el trafico desde chapultepec hasta Amores y vean lo fluido que se convierte después. Amores otra avenida conflictiva.   Adicional que ya se cuenta con transporte público. Deberían mejor hacer obras para agilizar el tráfico, eliminar pseudo bases de micros como eje 6 y Cuauhtémoc.",No
1246,2019-11-08T01:01:09+00:00,32.0,M,Benito Juárez,Portales sur,"A pie, Transporte público","Parcialmente, Sí",Un plan integral para dar cobertura e información sobre cierres viales y cambios o adecuaciones de rutas,"El cambio de ruta, para tomar av universidad desde la glorieta de división del Norte y terminar la ruta hasta CU. Ayudaría a descongestionar el metro en la linea 3",,Sí
1247,2019-11-08T00:56:41+00:00,24.0,F,Benito Juárez,Del valle,Transporte público,Sí,"Seguridad. Sistemas de CCTV y policías que SÍ hagan algo cuando se reporta un robo. Nada de ""uuuy señorita, pus qué quiere que hagamos? Se va a ir a perder todo el día al MP y ni lo vamos a encontrar"". 
Que pasen con horarios organizados. Aprovechen que tienen un carril exclusivo y el tráfico no les afecta tanto. Saber que en 2 minutos llega otro evitaría que la gente se amontonara o podría organizarse si sabe que viene uno dentro de 15 minutos. Todos los sistemas de transporte del mundo hacen eso. Es muy fácil ponerlo en pantallitas si van siguiendo el metrobus con gps",,,Sí
1248,2019-11-07T18:47:28+00:00,43.0,F,Benito Juárez,Xoco,Transporte público,No,,,"Arruinaron la poca movilidad de Reforma
Sé genera caos vial, si hay centros comerciales, pero en su mayoría es zona residencial. 
Se puede mejorar el transporte público a contraflujo en Cuahutemoc
Deberían empezar por mejorar el transporte existente y las vialidades
No es algo urgente, si mejoran el metro y las rutas existentes, es mejor a gastar innecesariamente",No
